exporter,importer,post80 
Egypt,Jordan,0.002
Egypt,Turkey,0.0032
Egypt,South Africa,0.00125
Egypt,India,0.0023
Egypt,Portugal,0.00125
Egypt,Saudi Arabia,0.0027
Egypt,Japan,0.0086
Egypt,Spain,0.00455
Egypt,Trinidad Tbg,0.0038
Egypt,Sudan,0.00385
Egypt,Greece,0.00345
Egypt,Israel,0.0027
Egypt,Mauritania,0.0054
Egypt,UK,0.0092
Egypt,USA,0.02955
Egypt,Italy,0.02315
El Salvador,China,0.0016
El Salvador,Colombia,0.00095
El Salvador,Greece,0.0001
El Salvador,Hong Kong,0.0001
El Salvador,Suriname,0.0001
El Salvador,South Africa,0.0001
El Salvador,Tunisia,0.0001
El Salvador,Singapore,0.0002
El Salvador,Malaysia,0.0004
El Salvador,Philippines,0.0001
El Salvador,Australia,0.0002
El Salvador,Argentina,0.0007
El Salvador,Ireland,0.00025
El Salvador,India,0.0001
El Salvador,Ecuador,0.00155
El Salvador,Dominican Rp,0.0002
El Salvador,Indonesia,0.0004
El Salvador,Portugal,0.0002
El Salvador,Norway,0.00015
El Salvador,Algeria,0.0002
El Salvador,Chile,0.00045
El Salvador,Brazil,0.0014
El Salvador,Cyprus,0.0003
El Salvador,Finland,0.0007
El Salvador,Sweden,0.0007
El Salvador,Peru,0.00045
El Salvador,Denmark,0.0005
El Salvador,Thailand,0.0003
El Salvador,Saudi Arabia,0.0006
El Salvador,Venezuela,0.0051
El Salvador,Morocco,0.0009
El Salvador,Panama,0.0018
El Salvador,Honduras,0.0015
El Salvador,Bulgaria,0.0011
El Salvador,Italy,0.00215
El Salvador,UK,0.0019
El Salvador,Spain,0.00205
El Salvador,Mexico,0.01105
El Salvador,Netherlands,0.0019
El Salvador,Austria,0.00115
El Salvador,Japan,0.00655
El Salvador,Canada,0.003
El Salvador,Costa Rica,0.00535
El Salvador,Nicaragua,0.00555
El Salvador,Guatemala,0.02555
El Salvador,USA,0.1028
Finland,Cuba,0.00035
Finland,Ecuador,0.00025
Finland,Burundi,0.00265
Finland,Rwanda,0.0004
Finland,Gabon,0.0001
Finland,Madagascar,0.00015
Finland,Paraguay,0.0001
Finland,Burkina Faso,0.0001
Finland,Qatar,0.0034
Finland,Sudan,0.0002
Finland,Mali,0.00015
Finland,Uruguay,0.0003
Finland,Trinidad Tbg,0.0002
Finland,Niger,0.0002
Finland,Uganda,0.0002
Finland,Bangladesh,0.0002
Finland,Afghanistan,0.00045
Finland,Bolivia,0.0002
Finland,Costa Rica,0.00235
Finland,Benin,0.0003
Finland,Venezuela,0.00025
Finland,Honduras,0.00115
Finland,Dominican Rp,0.0008
Finland,Chad,0.0004
Finland,Nigeria,0.0004
Finland,Guatemala,0.00105
Finland,Peru,0.0003
Finland,Argentina,0.0004
Finland,Colombia,0.001
Finland,Cameroon,0.0003
Finland,Pakistan,0.0004
Finland,Togo,0.0004
Finland,Iraq,0.0005
Finland,Mauritania,0.0032
Finland,Jamaica,0.0004
Finland,Mozambique,0.0004
Finland,Cote Divoire,0.00045
Finland,Bahrain,0.0004
Finland,Mauritius,0.0008
Finland,Mexico,0.00035
Finland,Oman,0.00195
Finland,Senegal,0.00065
Finland,Barbados,0.0007
Finland,Iran,0.00055
Finland,Ghana,0.00045
Finland,Sri Lanka,0.00045
Finland,Kuwait,0.00045
Finland,Cambodia,0.00055
Finland,Nepal,0.0005
Finland,Sierra Leone,0.00055
Finland,Saudi Arabia,0.00105
Finland,Suriname,0.001
Finland,New Zealand,0.00065
Finland,India,0.0007
Finland,El Salvador,0.0007
Finland,Morocco,0.00095
Finland,Syria,0.0011
Finland,Chile,0.00115
Finland,Indonesia,0.0008
Finland,Philippines,0.0009
Finland,South Africa,0.00075
Finland,Malawi,0.00145
Finland,Greenland,0.00345
Finland,Zimbabwe,0.00095
Finland,Nicaragua,0.0011
Finland,Algeria,0.00075
Finland,Untd Arab Em,0.0008
Finland,Brazil,0.00135
Finland,Malaysia,0.0015
Finland,Thailand,0.00115
Finland,Jordan,0.00085
Finland,Panama,0.0019
Finland,Kenya,0.00175
Finland,Portugal,0.00205
Finland,Turkey,0.00105
Finland,Greece,0.00115
Finland,Bulgaria,0.00125
Finland,Malta,0.00165
Finland,Israel,0.0013
Finland,Hong Kong,0.0023
Finland,Tunisia,0.00125
Finland,Canada,0.0019
Finland,Egypt,0.0013
Finland,Cyprus,0.00155
Finland,Australia,0.00195
Finland,Austria,0.00285
Finland,Singapore,0.00235
Finland,Ireland,0.00315
Finland,Zambia,0.00305
Finland,Guyana,0.00335
Finland,Iceland,0.0034
Finland,China,0.00365
Finland,Japan,0.00905
Finland,Spain,0.0043
Finland,Italy,0.0087
Finland,Norway,0.0082
Finland,Denmark,0.0081
Finland,Netherlands,0.0092
Finland,Seychelles,0.0076
Finland,USA,0.01465
Finland,UK,0.0224
Finland,Sweden,0.0275
Gabon,Nigeria,0.0013
Gabon,Denmark,0.0001
Gabon,Sri Lanka,0.0001
Gabon,Sweden,0.00025
Gabon,Indonesia,0.0003
Gabon,Venezuela,0.0002
Gabon,Tunisia,0.0002
Gabon,Ireland,0.0004
Gabon,Philippines,0.00025
Gabon,Malaysia,0.0004
Gabon,Austria,0.00035
Gabon,India,0.00045
Gabon,Mexico,0.00035
Gabon,Togo,0.0007
Gabon,South Africa,0.00115
Gabon,Colombia,0.0008
Gabon,Thailand,0.00145
Gabon,Algeria,0.0015
Gabon,Canada,0.00125
Gabon,Cameroon,0.00315
Gabon,Argentina,0.00135
Gabon,Australia,0.00115
Gabon,Hong Kong,0.0027
Gabon,Singapore,0.00185
Gabon,Turkey,0.0016
Gabon,Cote Divoire,0.0023
Gabon,Norway,0.002
Gabon,Greece,0.00185
Gabon,Senegal,0.00205
Gabon,Israel,0.002
Gabon,Portugal,0.0028
Gabon,Morocco,0.0037
Gabon,UK,0.00615
Gabon,Italy,0.00715
Gabon,Netherlands,0.0103
Gabon,Brazil,0.00855
Gabon,Chile,0.009
Gabon,Japan,0.01365
Gabon,Spain,0.01175
Gabon,China,0.01395
Gabon,USA,0.12165
Ghana,Tunisia,0.0003
Ghana,Cyprus,0.0001
Ghana,Mexico,0.00015
Ghana,Bulgaria,0.0004
Ghana,Argentina,0.00035
Ghana,Israel,0.00035
Ghana,Iran,0.0001
Ghana,Cote Divoire,0.0014
Ghana,Chile,0.0001
Ghana,Finland,0.00045
Ghana,Morocco,0.00045
Ghana,Niger,0.00015
Ghana,Hong Kong,0.0002
Ghana,Qatar,0.00015
Ghana,Algeria,0.00105
Ghana,Indonesia,0.00125
Ghana,Brazil,0.00255
Ghana,Sweden,0.00155
Ghana,Malaysia,0.0006
Ghana,Philippines,0.00025
Ghana,Untd Arab Em,0.0004
Ghana,Greece,0.0004
Ghana,Australia,0.00155
Ghana,South Africa,0.00495
Ghana,Saudi Arabia,0.0004
Ghana,New Zealand,0.0004
Ghana,Denmark,0.00095
Ghana,Portugal,0.0005
Ghana,Malta,0.0008
Ghana,Turkey,0.0012
Ghana,Canada,0.0028
Ghana,Egypt,0.001
Ghana,Singapore,0.0013
Ghana,Nigeria,0.0223
Ghana,China,0.00505
Ghana,Norway,0.0013
Ghana,Burkina Faso,0.0009
Ghana,India,0.00265
Ghana,Austria,0.0012
Ghana,Togo,0.00605
Ghana,Ireland,0.00305
Ghana,Spain,0.00535
Ghana,Thailand,0.00475
Ghana,Italy,0.01255
Ghana,Netherlands,0.01165
Ghana,Japan,0.01175
Ghana,UK,0.037
Ghana,USA,0.0291
Greece,Suriname,0.0009
Greece,Malawi,0.0006
Greece,Paraguay,0.00015
Greece,Afghanistan,0.0002
Greece,Thailand,0.0003
Greece,Nicaragua,0.0005
Greece,Dominican Rp,0.0001
Greece,Barbados,0.0001
Greece,Madagascar,0.00015
Greece,Mexico,0.0001
Greece,India,0.0003
Greece,Zimbabwe,0.00055
Greece,Argentina,0.0003
Greece,New Zealand,0.00045
Greece,Iceland,0.00095
Greece,Uganda,0.0002
Greece,South Africa,0.0003
Greece,Malaysia,0.0004
Greece,Bangladesh,0.0001
Greece,Gabon,0.00185
Greece,Trinidad Tbg,0.00015
Greece,Guatemala,0.0001
Greece,Brazil,0.0007
Greece,Sri Lanka,0.00025
Greece,Hong Kong,0.0002
Greece,Mozambique,0.0002
Greece,Oman,0.00035
Greece,Chad,0.0002
Greece,Iran,0.0021
Greece,Rwanda,0.0002
Greece,Jamaica,0.0002
Greece,Pakistan,0.00035
Greece,Indonesia,0.00035
Greece,Uruguay,0.00025
Greece,Mali,0.0002
Greece,Niger,0.0009
Greece,Benin,0.0006
Greece,Ghana,0.0004
Greece,Morocco,0.00055
Greece,China,0.0013
Greece,Kenya,0.00035
Greece,Cameroon,0.00055
Greece,Zambia,0.0019
Greece,Cote Divoire,0.0027
Greece,Senegal,0.0013
Greece,Qatar,0.00025
Greece,Australia,0.00035
Greece,Portugal,0.00055
Greece,Ireland,0.00145
Greece,Cambodia,0.00035
Greece,Finland,0.00115
Greece,Iraq,0.00145
Greece,Untd Arab Em,0.0003
Greece,Bahrain,0.0004
Greece,Canada,0.0006
Greece,Singapore,0.0006
Greece,Denmark,0.00155
Greece,Norway,0.0006
Greece,Mauritius,0.00045
Greece,Sudan,0.00065
Greece,Mauritania,0.0021
Greece,Burundi,0.0006
Greece,Kuwait,0.00115
Greece,Japan,0.00525
Greece,Honduras,0.0006
Greece,Algeria,0.00095
Greece,Togo,0.002
Greece,Sweden,0.002
Greece,Sierra Leone,0.005
Greece,Nigeria,0.0006
Greece,Israel,0.00115
Greece,Seychelles,0.00075
Greece,Saudi Arabia,0.00325
Greece,Austria,0.0018
Greece,Turkey,0.00155
Greece,Spain,0.0036
Greece,Guyana,0.0013
Greece,Netherlands,0.00755
Greece,Egypt,0.00345
Greece,Syria,0.00235
Greece,Panama,0.0032
Greece,Jordan,0.00235
Greece,Tunisia,0.0034
Greece,Greenland,0.00235
Greece,USA,0.00615
Greece,UK,0.0083
Greece,Bulgaria,0.01075
Greece,Italy,0.02065
Greece,Malta,0.013
Greece,Cyprus,0.0227
Greenland,Malaysia,0.0001
Greenland,Ecuador,0.0002
Greenland,Ireland,0.0003
Greenland,Mauritania,0.0001
Greenland,Austria,0.00045
Greenland,Colombia,0.00155
Greenland,South Africa,0.00015
Greenland,Turkey,0.0002
Greenland,Indonesia,0.0002
Greenland,Argentina,0.0002
Greenland,Pakistan,0.0002
Greenland,Nigeria,0.0006
Greenland,Greece,0.00235
Greenland,Italy,0.00125
Greenland,Venezuela,0.0029
Greenland,Spain,0.00245
Greenland,China,0.0014
Greenland,Canada,0.00385
Greenland,Portugal,0.0027
Greenland,Netherlands,0.0036
Greenland,Finland,0.00345
Greenland,Thailand,0.003
Greenland,New Zealand,0.00785
Greenland,UK,0.00535
Greenland,Norway,0.01805
Greenland,USA,0.00795
Greenland,Sweden,0.0082
Greenland,Japan,0.04815
Greenland,Denmark,0.2848
Guatemala,Trinidad Tbg,0.0146
Guatemala,Malaysia,0.00025
Guatemala,Argentina,0.0007
Guatemala,Turkey,0.00015
Guatemala,Australia,0.0002
Guatemala,Ireland,0.0003
Guatemala,South Africa,0.0002
Guatemala,Qatar,0.0001
Guatemala,Madagascar,0.0001
Guatemala,India,0.00015
Guatemala,Oman,0.0001
Guatemala,Pakistan,0.00025
Guatemala,Thailand,0.0002
Guatemala,Syria,0.0001
Guatemala,Bolivia,0.0001
Guatemala,Hong Kong,0.0001
Guatemala,Greece,0.0001
Guatemala,Israel,0.0003
Guatemala,Bahrain,0.0001
Guatemala,Philippines,0.0002
Guatemala,Malta,0.0002
Guatemala,Jamaica,0.0002
Guatemala,Guyana,0.0002
Guatemala,Indonesia,0.00025
Guatemala,Brazil,0.00205
Guatemala,Tunisia,0.0002
Guatemala,Jordan,0.0003
Guatemala,Algeria,0.0003
Guatemala,Bulgaria,0.0002
Guatemala,Suriname,0.0003
Guatemala,Untd Arab Em,0.0004
Guatemala,Denmark,0.00035
Guatemala,Colombia,0.00105
Guatemala,Portugal,0.0003
Guatemala,Morocco,0.0005
Guatemala,Ecuador,0.00075
Guatemala,Dominican Rp,0.0006
Guatemala,Kuwait,0.0006
Guatemala,Norway,0.0004
Guatemala,Singapore,0.0004
Guatemala,China,0.00205
Guatemala,Spain,0.0017
Guatemala,Venezuela,0.0042
Guatemala,Austria,0.0006
Guatemala,Chile,0.00095
Guatemala,Peru,0.00085
Guatemala,Sweden,0.00105
Guatemala,Finland,0.00105
Guatemala,UK,0.0021
Guatemala,Panama,0.00115
Guatemala,Netherlands,0.00225
Guatemala,Saudi Arabia,0.0022
Guatemala,Italy,0.0039
Guatemala,Canada,0.00345
Guatemala,Mexico,0.01385
Guatemala,Japan,0.0069
Guatemala,Costa Rica,0.0074
Guatemala,Honduras,0.0107
Guatemala,Nicaragua,0.01225
Guatemala,El Salvador,0.02555
Guatemala,USA,0.0892
Guyana,Greece,0.0013
Guyana,Iceland,0.0002
Guyana,Malaysia,0.0016
Guyana,Thailand,0.00075
Guyana,Oman,0.0004
Guyana,Algeria,0.0005
Guyana,Ireland,0.00075
Guyana,Denmark,0.0009
Guyana,Tunisia,0.007
Guyana,South Africa,0.00085
Guyana,Singapore,0.0025
Guyana,Turkey,0.0008
Guyana,Peru,0.00045
Guyana,Austria,0.00135
Guyana,Philippines,0.0006
Guyana,Indonesia,0.00085
Guyana,Australia,0.0014
Guyana,New Zealand,0.00245
Guyana,Argentina,0.0016
Guyana,Chile,0.0007
Guyana,Morocco,0.00065
Guyana,Pakistan,0.0009
Guyana,India,0.0013
Guyana,Senegal,0.0013
Guyana,Ecuador,0.0015
Guyana,Hong Kong,0.0015
Guyana,Mexico,0.00165
Guyana,Saudi Arabia,0.00125
Guyana,Sweden,0.0019
Guyana,Colombia,0.0018
Guyana,Norway,0.0018
Guyana,Brazil,0.00565
Guyana,Nigeria,0.0021
Guyana,Finland,0.00335
Guyana,China,0.00545
Guyana,Spain,0.00385
Guyana,Italy,0.0074
Guyana,Netherlands,0.01425
Guyana,Portugal,0.00915
Guyana,Venezuela,0.01355
Guyana,Japan,0.0225
Guyana,Jamaica,0.0275
Guyana,Trinidad Tbg,0.12095
Guyana,Canada,0.0693
Guyana,USA,0.17575
Guyana,UK,0.12475
Honduras,Kuwait,0.0001
Honduras,Hong Kong,0.0001
Honduras,Syria,0.0001
Honduras,Brazil,0.00275
Honduras,Iceland,0.0001
Honduras,Sudan,0.0001
Honduras,Algeria,0.0001
Honduras,Untd Arab Em,0.0001
Honduras,Nigeria,0.0001
Honduras,Thailand,0.0003
Honduras,Israel,0.00035
Honduras,Oman,0.0001
Honduras,New Zealand,0.00015
Honduras,Philippines,0.0001
Honduras,Tunisia,0.0002
Honduras,Venezuela,0.0038
Honduras,Ecuador,0.00035
Honduras,China,0.00275
Honduras,South Africa,0.0002
Honduras,Egypt,0.0002
Honduras,Jamaica,0.00025
Honduras,Australia,0.00025
Honduras,Argentina,0.0006
Honduras,Morocco,0.0003
Honduras,India,0.0004
Honduras,Greece,0.0006
Honduras,Jordan,0.0004
Honduras,Colombia,0.00165
Honduras,Turkey,0.00055
Honduras,Dominican Rp,0.00085
Honduras,Panama,0.0026
Honduras,Barbados,0.0005
Honduras,Bulgaria,0.00035
Honduras,Singapore,0.00175
Honduras,Malaysia,0.00055
Honduras,Saudi Arabia,0.00125
Honduras,Indonesia,0.0007
Honduras,Denmark,0.00075
Honduras,Norway,0.0005
Honduras,Mexico,0.01
Honduras,Ireland,0.00085
Honduras,Portugal,0.0007
Honduras,El Salvador,0.0015
Honduras,Finland,0.00115
Honduras,Suriname,0.0024
Honduras,Sweden,0.0018
Honduras,Costa Rica,0.00585
Honduras,Austria,0.0018
Honduras,Nicaragua,0.00335
Honduras,Netherlands,0.00415
Honduras,UK,0.0046
Honduras,Trinidad Tbg,0.01235
Honduras,Guatemala,0.0107
Honduras,Canada,0.00475
Honduras,Italy,0.0058
Honduras,Spain,0.0076
Honduras,Japan,0.02095
Honduras,USA,0.25745
Iceland,Greenland,0.0001
Iceland,Hong Kong,0.0001
Iceland,Philippines,0.0001
Iceland,Malaysia,0.0001
Iceland,Mexico,0.0001
Iceland,Argentina,0.0001
Iceland,Indonesia,0.0001
Iceland,Bulgaria,0.0001
Iceland,Colombia,0.0001
Iceland,Cuba,0.0001
Iceland,Cameroon,0.0001
Iceland,Cote Divoire,0.0001
Iceland,Singapore,0.0001
Iceland,Panama,0.0001
Iceland,Guyana,0.0002
Iceland,Chile,0.0003
Iceland,Saudi Arabia,0.0002
Iceland,Israel,0.00025
Iceland,Australia,0.00055
Iceland,Pakistan,0.00015
Iceland,Iran,0.0002
Iceland,Togo,0.0002
Iceland,India,0.0002
Iceland,New Zealand,0.00025
Iceland,Turkey,0.0003
Iceland,Ireland,0.0012
Iceland,Algeria,0.0005
Iceland,South Africa,0.00065
Iceland,China,0.0006
Iceland,Austria,0.00105
Iceland,Brazil,0.00165
Iceland,Thailand,0.00085
Iceland,Untd Arab Em,0.0015
Iceland,Greece,0.00095
Iceland,Finland,0.0034
Iceland,Sweden,0.0112
Iceland,Italy,0.00475
Iceland,Canada,0.00265
Iceland,Nigeria,0.0052
Iceland,Norway,0.01495
Iceland,Netherlands,0.0114
Iceland,Spain,0.00615
Iceland,Portugal,0.00655
Iceland,Denmark,0.0191
Iceland,Japan,0.01715
Iceland,USA,0.03095
Iceland,UK,0.0395
India,El Salvador,0.0001
India,Venezuela,0.0001
India,Cuba,0.0002
India,Ecuador,0.00015
India,Bolivia,0.0001
India,Costa Rica,0.0001
India,Greenland,0.0001
India,Iceland,0.0002
India,Argentina,0.00035
India,Dominican Rp,0.00025
India,Guatemala,0.00015
India,Iraq,0.00215
India,Peru,0.0003
India,Barbados,0.0003
India,Gabon,0.00045
India,Mexico,0.00025
India,Cameroon,0.0004
India,Colombia,0.00025
India,Brazil,0.00055
India,Nicaragua,0.0004
India,Finland,0.0007
India,Algeria,0.00025
India,Sweden,0.0007
India,Norway,0.00045
India,Chile,0.0007
India,Trinidad Tbg,0.00055
India,Greece,0.0003
India,Honduras,0.0004
India,Uruguay,0.00035
India,Cambodia,0.0006
India,Jamaica,0.0006
India,Paraguay,0.00035
India,Burkina Faso,0.0019
India,Morocco,0.0044
India,Austria,0.00055
India,Suriname,0.00125
India,Rwanda,0.0008
India,Madagascar,0.00085
India,Denmark,0.0008
India,Australia,0.0017
India,Canada,0.00095
India,Bulgaria,0.0011
India,Portugal,0.0005
India,Turkey,0.0007
India,Tunisia,0.0033
India,Ireland,0.0007
India,New Zealand,0.00115
India,Spain,0.0007
India,Cote Divoire,0.0016
India,South Africa,0.0018
India,Zimbabwe,0.00135
India,Iran,0.00255
India,China,0.0013
India,Chad,0.0012
India,Guyana,0.0013
India,Netherlands,0.0012
India,Pakistan,0.0013
India,Syria,0.00115
India,Panama,0.0013
India,Burundi,0.0011
India,Philippines,0.00105
India,Niger,0.0019
India,Cyprus,0.0011
India,Mali,0.00155
India,Indonesia,0.00195
India,Sudan,0.00125
India,Israel,0.0022
India,Mauritania,0.00115
India,Senegal,0.007
India,Egypt,0.0023
India,Italy,0.00205
India,Malta,0.0023
India,Saudi Arabia,0.00765
India,Qatar,0.0065
India,Ghana,0.00265
India,Nigeria,0.01125
India,Sierra Leone,0.00205
India,Thailand,0.00255
India,Malawi,0.00245
India,Mozambique,0.00395
India,Uganda,0.00245
India,UK,0.0049
India,Zambia,0.01395
India,Malaysia,0.00905
India,Seychelles,0.0037
India,Japan,0.00595
India,Benin,0.00605
India,Jordan,0.01555
India,Afghanistan,0.00515
India,Kuwait,0.02535
India,Togo,0.0065
India,Oman,0.0061
India,Bahrain,0.03775
India,Kenya,0.0051
India,Singapore,0.01355
India,Hong Kong,0.0105
India,Bangladesh,0.0065
India,Untd Arab Em,0.01745
India,USA,0.01135
India,Sri Lanka,0.01255
India,Nepal,0.0206
India,Mauritius,0.01435
Indonesia,Israel,0.0001
Indonesia,Bolivia,0.0001
Indonesia,Iceland,0.0001
Indonesia,Ecuador,0.00015
Indonesia,Chad,0.00035
Indonesia,Burundi,0.0002
Indonesia,Venezuela,0.00015
Indonesia,Cuba,0.0002
Indonesia,Malawi,0.00055
Indonesia,Burkina Faso,0.0015
Indonesia,Nicaragua,0.00025
Indonesia,Cote Divoire,0.00095
Indonesia,Guatemala,0.00025
Indonesia,Zimbabwe,0.0011
Indonesia,Argentina,0.0005
Indonesia,Norway,0.00035
Indonesia,Colombia,0.0003
Indonesia,Zambia,0.0022
Indonesia,Uganda,0.00025
Indonesia,Cameroon,0.00025
Indonesia,Uruguay,0.00025
Indonesia,Rwanda,0.00025
Indonesia,Gabon,0.0003
Indonesia,Peru,0.00045
Indonesia,Portugal,0.0004
Indonesia,Finland,0.0008
Indonesia,Iraq,0.0005
Indonesia,Iran,0.0009
Indonesia,Barbados,0.0003
Indonesia,Paraguay,0.0004
Indonesia,Turkey,0.00035
Indonesia,Greece,0.00035
Indonesia,Austria,0.0008
Indonesia,Sweden,0.0012
Indonesia,Costa Rica,0.0003
Indonesia,El Salvador,0.0004
Indonesia,South Africa,0.0006
Indonesia,Honduras,0.0007
Indonesia,Tunisia,0.00105
Indonesia,Ireland,0.00055
Indonesia,Sudan,0.00045
Indonesia,Guyana,0.00085
Indonesia,Morocco,0.001
Indonesia,Bulgaria,0.00055
Indonesia,Brazil,0.00125
Indonesia,Chile,0.0015
Indonesia,Nigeria,0.00185
Indonesia,Senegal,0.00055
Indonesia,Jamaica,0.0011
Indonesia,Mozambique,0.00205
Indonesia,Denmark,0.0007
Indonesia,Madagascar,0.00285
Indonesia,Mexico,0.00065
Indonesia,Dominican Rp,0.001
Indonesia,Malta,0.00055
Indonesia,Qatar,0.0013
Indonesia,Afghanistan,0.00065
Indonesia,Mali,0.0014
Indonesia,Nepal,0.0013
Indonesia,Oman,0.0008
Indonesia,Syria,0.0011
Indonesia,Suriname,0.00085
Indonesia,Algeria,0.0009
Indonesia,Cyprus,0.0009
Indonesia,Bahrain,0.00235
Indonesia,India,0.00195
Indonesia,Saudi Arabia,0.00405
Indonesia,Kuwait,0.00395
Indonesia,Pakistan,0.0018
Indonesia,Kenya,0.00125
Indonesia,Sierra Leone,0.00115
Indonesia,Ghana,0.00125
Indonesia,Egypt,0.00115
Indonesia,Canada,0.0027
Indonesia,Niger,0.0013
Indonesia,Bangladesh,0.0013
Indonesia,New Zealand,0.0028
Indonesia,Benin,0.0035
Indonesia,Spain,0.00245
Indonesia,Seychelles,0.0024
Indonesia,Italy,0.00385
Indonesia,Thailand,0.00445
Indonesia,Untd Arab Em,0.003
Indonesia,Netherlands,0.0042
Indonesia,Jordan,0.0057
Indonesia,Togo,0.0046
Indonesia,Mauritania,0.00315
Indonesia,Sri Lanka,0.00335
Indonesia,Australia,0.0079
Indonesia,UK,0.0056
Indonesia,Philippines,0.0042
Indonesia,Hong Kong,0.0087
Indonesia,Panama,0.00525
Indonesia,Mauritius,0.0098
Indonesia,China,0.0085
Indonesia,Cambodia,0.0059
Indonesia,Malaysia,0.01005
Indonesia,Trinidad Tbg,0.0096
Indonesia,USA,0.0359
Indonesia,Singapore,0.0478
Indonesia,Japan,0.06865
Iran,Australia,0.00105
Iran,Hong Kong,0.0001
Iran,Togo,0.00425
Iran,Denmark,0.00045
Iran,Paraguay,0.0005
Iran,Egypt,0.0001
Iran,Benin,0.0001
Iran,Senegal,0.00195
Iran,Cameroon,0.0001
Iran,Mexico,0.00015
Iran,Rwanda,0.0001
Iran,Ecuador,0.0002
Iran,Mali,0.0001
Iran,Zimbabwe,0.0002
Iran,Ghana,0.0001
Iran,Norway,0.0001
Iran,Madagascar,0.0001
Iran,Panama,0.0001
Iran,New Zealand,0.00135
Iran,Bangladesh,0.00075
Iran,Nepal,0.00015
Iran,Chile,0.00025
Iran,Cyprus,0.00045
Iran,Saudi Arabia,0.0003
Iran,Cote Divoire,0.0003
Iran,Malta,0.0002
Iran,Kenya,0.00025
Iran,Tunisia,0.0011
Iran,Sudan,0.0004
Iran,Jordan,0.0014
Iran,Finland,0.00055
Iran,Burundi,0.00055
Iran,Austria,0.00125
Iran,Burkina Faso,0.0006
Iran,Malaysia,0.00085
Iran,Canada,0.00155
Iran,Iraq,0.0008
Iran,Bahrain,0.00235
Iran,Qatar,0.00205
Iran,Indonesia,0.0009
Iran,Oman,0.003
Iran,Thailand,0.00145
Iran,Sweden,0.0016
Iran,Syria,0.00095
Iran,UK,0.0035
Iran,Kuwait,0.00125
Iran,Uruguay,0.003
Iran,Portugal,0.0013
Iran,Sierra Leone,0.00125
Iran,USA,0.0021
Iran,China,0.0027
Iran,Pakistan,0.0025
Iran,Brazil,0.0027
Iran,Bulgaria,0.00195
Iran,Untd Arab Em,0.0056
Iran,Morocco,0.0026
Iran,India,0.00255
Iran,Greece,0.0021
Iran,Afghanistan,0.00235
Iran,South Africa,0.003
Iran,Philippines,0.00265
Iran,Turkey,0.0049
Iran,Spain,0.00435
Iran,Netherlands,0.00495
Iran,Sri Lanka,0.0049
Iran,Singapore,0.0077
Iran,Italy,0.00975
Iran,Japan,0.0162
Iraq,Chile,0.0001
Iraq,Sweden,0.0008
Iraq,Bahrain,0.0035
Iraq,Sri Lanka,0.00225
Iraq,Pakistan,0.0002
Iraq,South Africa,0.0003
Iraq,Saudi Arabia,0.0006
Iraq,Cote Divoire,0.00025
Iraq,Untd Arab Em,0.0003
Iraq,Philippines,0.00025
Iraq,Australia,0.0012
Iraq,Iran,0.0008
Iraq,Indonesia,0.0005
Iraq,Jordan,0.01635
Iraq,Thailand,0.0006
Iraq,UK,0.00355
Iraq,Singapore,0.00065
Iraq,Canada,0.0012
Iraq,Austria,0.0015
Iraq,China,0.00125
Iraq,Tunisia,0.0014
Iraq,Madagascar,0.0018
Iraq,Bulgaria,0.0011
Iraq,Greece,0.00145
Iraq,Portugal,0.0015
Iraq,Kuwait,0.00805
Iraq,India,0.00215
Iraq,Netherlands,0.0036
Iraq,Morocco,0.004
Iraq,Japan,0.0086
Iraq,Spain,0.0062
Iraq,Italy,0.0098
Iraq,Turkey,0.0102
Iraq,Cyprus,0.00965
Iraq,Brazil,0.0117
Iraq,USA,0.0147
Ireland,Ecuador,0.00025
Ireland,Bangladesh,0.00015
Ireland,Cambodia,0.0011
Ireland,Madagascar,0.00015
Ireland,Colombia,0.00045
Ireland,Nepal,0.0002
Ireland,Suriname,0.00025
Ireland,Uruguay,0.00015
Ireland,Cuba,0.0003
Ireland,Malawi,0.0005
Ireland,Peru,0.0002
Ireland,Dominican Rp,0.00025
Ireland,Bolivia,0.0003
Ireland,Afghanistan,0.0002
Ireland,Rwanda,0.0005
Ireland,Niger,0.0005
Ireland,Venezuela,0.0003
Ireland,Bulgaria,0.00025
Ireland,Pakistan,0.00035
Ireland,Indonesia,0.00055
Ireland,Burundi,0.0003
Ireland,El Salvador,0.00025
Ireland,Burkina Faso,0.0003
Ireland,Zimbabwe,0.0006
Ireland,India,0.0007
Ireland,Mali,0.00155
Ireland,Mozambique,0.00035
Ireland,Iraq,0.0005
Ireland,Guatemala,0.0003
Ireland,Chad,0.0004
Ireland,Greenland,0.0003
Ireland,Tunisia,0.00065
Ireland,Gabon,0.0004
Ireland,Morocco,0.0007
Ireland,Honduras,0.00085
Ireland,Chile,0.00035
Ireland,Syria,0.0003
Ireland,Uganda,0.0003
Ireland,Sudan,0.0003
Ireland,Argentina,0.00045
Ireland,Sri Lanka,0.0008
Ireland,Algeria,0.00035
Ireland,Togo,0.00055
Ireland,Nicaragua,0.0004
Ireland,Panama,0.0005
Ireland,Barbados,0.001
Ireland,Cote Divoire,0.0014
Ireland,Cameroon,0.00045
Ireland,Oman,0.0004
Ireland,Mauritania,0.00095
Ireland,Qatar,0.0007
Ireland,New Zealand,0.00055
Ireland,Jamaica,0.00045
